id	Precision	Recall	Truth	Predicted
N12-2006		0.0	black & abney 1991|clark & curran 2007|buchholz & marsi 2006	
D10-1059		0.0	macherey & och 2008|chiang 2007|riezler & maxwell iii 2005|smith & eisner 2006|och 2003|koehn & hoang 2007|callison burch & fordyce 2008|papineni & roukos 2002|kumar & macherey 2009|zens & hasan 2007|knight 1999|chiang & marton 2008|watanabe & suzuki 2007	
W99-0602		0.0	gale & church 1991|kay & roscheisen 1993|brown & della pietra 1993|brown & cocke 1990|ide & veronis 1994|chen 1993|nie & isabelle 1998|brown & lai 1991|dagan & church 1994	
C00-2098		0.0	briscoe & carroll 1993|kiefer & krieger 1999|carroll & briscoe 1996	
P11-2061		0.0	tannier & muller 2008|verhagen & gaizauskas 2007|pustejovsky & verhagen 2009	
P87-1013		0.0	kashket 1986|kasper 1986	
W12-1620		0.0	english & heeman 2005|leuski & patel 2006	
P12-2042		0.0	prasad & dinesh 2008|chambers & jurafsky 2009|stede & schmitz 1997|webber & stone 2003|kasch & oates 2010|zhou & xu 2010	
D10-1019		0.0	zhang & clark 2008|suzuki & fujino 2007|jiang & huang 2008|kazama & torisawa 2007|jin & chen 2008|ando & zhang 2005|suzuki & isozaki 2008|zhao & kitt 2008|milidiu & santos 2008|kudo & matsumoto 2001|bunescu 2008|ng & low 2004	
C90-3001		0.0	beaven & whitelock 1988|schabes & abeille 1988|kaplan & netter 1989|shieber & schabes 1990|abeille 1988|abeille 1990|arnold & krauwer 1986	
E93-1027		0.0	douglas & dale 1992|sekine & ananiadou 1992|strzalkowski 1992|mellish 1989|goeser 1992	
H92-1086		0.0	bachenko & fitzpatrick 1990	
W97-0121		0.0	marcus & marcinkiewicz 1993|berger & della pietra 1996|palmer & hearst 1997|palmer & hearst 1994|reynar & ratnaparkhi 1997	
W01-0504		0.0	mooney 1996|yarowsky 1995|yarowsky 1994|fung & yee 1998|germann & jahr 2001|brown & cocke 1990|rapp 1995|ide & veronis 1998|gale & church 1993|melamed 2000|rapp 1999|yamada & knight 2001|langkilde geary & knight 1998|fung 1995|resnik 1999|diab 2000	
P91-1051		0.0	paris 1985|vaughan & mcdonald 1986	
C10-2027		0.0	hatzivassiloglou & wiebe 2000	
J07-4003		0.0	chelba & jelinek 1998|smith & eisner 2005|johnson 2001|taskar & klein 2004|abney & mcallester 1999|klein & manning 2002|nederhof & satta 2004|chi 1999|johnson & geman 1999|stolcke 1995	
W05-0807		0.0	bangalore & joshi 1999|yarowsky & ngai 2001|probst 2003|och & ney 2000|hajic & hladka 1998|cucerzan & yarowsky 2003|brants 2000|lin 1993|ngai & florian 2001|smith & smith 2004	
C08-2009		0.0	koller & regneri 2008|regneri & egg 2008|stede 2004	
D09-1099		0.0	pantel & ravichandran 2004|riloff & shepherd 1997|mann 2002|girju & badulescu 2003|berland & charniak 1999|mcnamee & snow 2008|fleischman & hovy 2002|widdows & dorow 2002|caraballo 1999|thelen & riloff 2002|kozareva & riloff 2008|hearst 1992|roark & charniak 1998	
W04-2008		0.0	gildea & jurafsky 2000|fleischman & kwon 2003	
C10-3010		0.0	mausam & soderland 2009|christensen & mausam 2009	
P06-1013		0.0	miller & leacock 1993|stokoe 2005|ng 1997|mohammad & hirst 2006|vickrey & biewald 2005|van halteren & daelemans 2001|mccarthy & koeling 2004|morris & hirst 1991|mihalcea 2005	
N09-1012		0.0	marcus & marcinkiewicz 1993|smith & eisner 2006|eisner & satta 1999|klein & manning 2004|klein & manning 2002|johnson & griffiths 2007|johnson 2007	
C96-1004		0.0	brill & resnik 1994|hindle & rooth 1991	
J93-4002		0.0	tomita 1988|weir & joshi 1988|vijay shanker & joshi 1985|pareschi & steedman 1987|vijay shanker & weir 1990|vijay shanker 1993	
P01-1061		0.0	shieber & schabes 1990|billott & lang 1989|rambow & vijay shanker 1995|rambow & satta 1996	
C08-1141		0.0	lin & och 2004|banerjee & lavie 2005|chodorow & leacock 2000|papineni & roukos 2002|li & li 2007|ye & zhou 2007|koehn 2004|callison burch & osborne 2006|liu & gildea 2005|klein & manning 2003|och & ney 2003|gimenez & marquez 2007	
C82-2051		0.0	okada 1980	
N13-2004		0.0	netzer & gabay 2009	
A94-1027		0.0	cutting & kupiec 1992	
P95-1015		0.0	hirschberg & litman 1993|kameyama 1986|hearst 1994|grosz & sidner 1986|passonneau & litman 1993|reynar 1994|grosz & joshi 1983|moore & paris 1993|hirschberg & grosz 1992|gale & church 1992|morris & hirst 1991|kozima 1993|hirschberg & pierrehumbert 1986|moore & pollack 1992	
E12-2014		0.0	ritter & clark 2011|han & baldwin 2011	
D11-1023		0.0	agirre & alfonseca 2009|van durme & lall 2010|turney 2008|mcdonald & pereira 2005|goyal & daume 2009|church & hanks 1989|brants & popat 2007|ravichandran & pantel 2005|levenberg & osborne 2009|levenberg & callison burch 2010|pantel & crestan 2009|druck & mann 2009|goyal & jagarlamudi 2010	
W12-3132		0.0	zabokrtsky & popel 2010|bojar & marecek 2009|zabokrtsky & popel 2009|papineni & roukos 2002|koehn 2004|zabokrtsky & ptacek 2008|menezes & richardson 2001|quirk & menezes 2005|callison burch & koehn 2011|marcu & wang 2006	
W08-0614		0.0	marcus & marcinkiewicz 1993|miltsakaki & joshi 2004	
C96-2138		0.0	sibun & spitz 1994|nakayama 1994|church & gale 1994|sibun & farrar 1994	
P12-1045		0.0	clarke & goldwasser 2010|vogel & jurafsky 2010|chen & dolan 2011|artzi & zettlemoyer 2011|kim & mooney 2010|goldwasser & reichart 2011|borschinger & jones 2011|chang & galley 2008|kate 2008|liang & jordan 2011|kwiatkowski & zettlemoyer 2010|zettlemoyer & collins 2007|kate & mooney 2006|lu & ng 2008|snow & o connor 2008	
C08-1060		0.0	kim & hovy 2007|toutanova & klein 2003|devitt & ahmad 2007|mcdonald & lerman 2006	
L08-1493		0.0	rayner & hockey 2005|chatzichrisafis & bouillon 2006	
J96-2003		0.0	church 1988|dagan & marcus 1993|brill & magerman 1990|dagan & pereira 1994|brown & desouza 1992|pereira & tishby 1993|black & jelinek 1993|matsukawa 1993|yarowsky 1992|brown & della pietra 1992|schutze 1993|schutze 1995|church & mercer 1993	
W98-0904		0.0	ellison 1994|kaplan & kay 1994|frank & satta 1998	
J11-3001		0.0	zhao 2009|bod 2006|feng & chen 2004|jin & tanaka ishii 2006|ando & lee 2000|sproat & gale 1996|goldwater & griffiths 2006|tanaka ishii 2005|kitt & wilks 1999|levow 2006|teh 2006|emerson 2005|sproat & emerson 2003|zhao & kitt 2008|teahan & mcnab 2000|mochihashi & yamada 2009|gao & li 2005|palmer 1997	
W10-3604		0.0	kim & lee 1994|oflazer 1993	
E99-1050		0.0	marcus & marcinkiewicz 1993	
P12-2003		0.0	candito & nivre 2010|petrov & barrett 2006|bikel 2004|koo & collins 2010|li & zhang 2011|tseng & jurafsky 2005|charniak 2000|charniak & johnson 2005|hajic & ciaramita 2009|wu & zhang 2011|zhang & nivre 2011|rush & sontag 2010|mcdonald & pereira 2006|surdeanu & manning 2010|nivre & hall 2007|surdeanu & johansson 2008|de marneffe & manning 2008|klein & manning 2003|buchholz & marsi 2006|toutanova & klein 2003|bohnet 2010|chang & tseng 2009|wu & weld 2010|kim & ohta 2009|wu & zhang 2009|koo & carreras 2008|nivre & mcdonald 2008	
L08-1113		0.0	wu 1997|koehn & hoang 2007|koehn & monz 2006|sanchez peiro & benedi 2006	
W97-0314		0.0	church 1988|brill & resnik 1994|basili & pazienza 1996|hindle & rooth 1993|daille & gaussier 1994|bourigault 1992	
W07-2105		0.0	turney 2006|berland & charniak 1999	
P13-4022		0.0	trijp 2012|lin & michel 2012|baker & fillmore 1998	
P12-2024		0.0	negri & marchetti 2012|kouylekov & mehdad 2011|kouylekov & negri 2010|koehn & hoang 2007|negri & bentivogli 2011|mehdad & negri 2010|och & ney 2000|rafferty & manning 2008|finkel & grenager 2005|mehdad & negri 2011|negri & mehdad 2010	
P99-1066		0.0	charniak & goldwater 1998|bobrow 1991|kochman & kupin 1991|miller & fox 1994|magerman & marcus 1991|chitrao & grishman 1990|caraballo & charniak 1998	
W10-1826		0.0	bender & flickinger 2002	
S13-2047		0.0	dzikovska & nielsen 2012|jimenez & becerra 2012|dzikovska & nielsen 2013	
W03-1719		0.0	huang & chen 1996	
W10-2305		0.0	prokic & wieling 2009|wieling & prokic 2009|wieling & nerbonne 2009	
W03-1304		0.0	collier & nobata 2000|olsson & eriksson 2002|chen & lee 1996|collier & park 1999	
W05-1008		0.0	marcus & marcinkiewicz 1993|minnen & carroll 2000|sanfilippo & poznanski 1992|joanis & stevenson 2003|tjong kim sang & buchholz 2000|ngai & florian 2001|baldwin & bond 2003	
W05-1506		0.0	marcus & marcinkiewicz 1993|sutton & mccallum 2005|och 2003|kumar & byrne 2004|bikel 2004|charniak 2000|charniak & johnson 2005|gildea & jurafsky 2002|shen & sarkar 2004|taskar & klein 2004|nederhof 2003|goodman 1999|och & ney 2004|mcdonald & crammer 2005|chiang 2005|ratnaparkhi 1997|collins 2003|bod 2000	
W06-1419		0.0	reiter & robertson 2001	
P08-3004		0.0	deng & byrne 2005|zens & ney 2004	
H01-1038		0.0	mani & wilson 2000|reeder 2000	
S13-2009		0.0	verhagen & sauri 2010|fissaha adafre & de rijke 2005|verhagen & gaizauskas 2007	
P03-1010		0.0	collier & hirakawa 1998|brill 1992|utsuro & ikeda 1994|gale & church 1993|reynar & ratnaparkhi 1997	
S13-2087		0.0	wilson & wiebe 2005|barbosa & feng 2010|kim & hovy 2004|gimpel & schneider 2011|nakov & rosenthal 2013|pang & lee 2004	
W07-1409		0.0	fass 1991|baker & fillmore 1998	
W11-0612		0.0	roark & bachrach 2009|hale 2001|frank 2010	
W08-1809		0.0	li & roth 2002|jijkoun & mur 2004|kim & kim 2001|curran & clark 2003|katz & lin 2000|fleischman & hovy 2003	
P11-2112		0.0	marcus & marcinkiewicz 1993|suzuki & isozaki 2009|koo & collins 2010|turian & ratinov 2010|chen & kazama 2009|ando & zhang 2005|suzuki & isozaki 2008|tsuruoka & tsujii 2009|ratinov & roth 2009|martins & smith 2010|lin & wu 2009|tjong kim sang & de meulder 2003|koo & carreras 2008	
A97-2005		0.0	tapanainen & jarvinen 1997	
D10-1031		0.0	giuglea & moschitti 2006|girju & nakov 2007|srikumar & reichart 2008|hirano & matsuo 2007|davidov & rappoport 2007|girju & badulescu 2006|gildea & jurafsky 2002|tatu 2005|davidov & rappoport 2008|turney 2006|marquez & carreras 2008|baker & fillmore 1998|nulty 2007|hearst 1992|palmer & gildea 2005|blanco & cankaya 2010|girju & putcha 2003	
W13-4042		0.0	dethlefs & hastie 2012|lohmann & eichhorn 2012|buschmeier & baumann 2012|schlangen & skantze 2009|baumann & schlangen 2012|skantze & hjalmarsson 2010	
D10-1044		0.0	wu & wang 2005|bacchiani & roark 2004|jiang & zhai 2007|zhao & eck 2004|matsoukas & rosti 2009|koehn & schroeder 2007|tam & lane 2007|ueffing & haffari 2007	
W07-0312		0.0	forbes riley & litman 2006|walker & passonneau 2001|walker & litman 1997	
A00-3006		0.0	kemighan & church 1990|yarowsky 1995	
J86-2002		0.0	mckeown 1982|mccoy 1982|kalita & colbourn 1984|webber 1978	
S13-1020		0.0	lin & och 2004|banerjee & lavie 2005|papineni & roukos 2002|saric & glavas 2012|liu & gildea 2005|agirre & cer 2013	
I08-2103		0.0	siddharthan & nenkova 2004|barzilay & elhadad 2001|lapata 2003	
W10-3216		0.0	begum & husain 2008|bharati & husain 2009	
C04-1163		0.0	brants 2000|daude & padro 2000|rigau & magnini 2002	
W07-2077		0.0	agirre & martinez 2001|swier & stevenson 2004|gildea & jurafsky 2002|carreras & marquez 2004|xue & palmer 2004|palmer & gildea 2005	
C94-2153		0.0	simmons & yu 1992|tong & huang 1993	
J03-1006		0.0	goodman 1999|schabes 1992|billott & lang 1989|chitrao & grishman 1990|vijay shanker 1993|stolcke 1995	
C02-1014		0.0	smith & maxwell 1973	
P10-4001		0.0	bender & flickinger 2005|bender & flickinger 2002|monson & llitjos 2008|butt & dyvik 2002|de la clergerie 2005	
N10-1144		0.0	kaji & kawahara 2002|ibrahim & katz 2003|hirschberg & litman 1993|barzilay & lee 2003|carletta 1996|hutchinson 2005	
W10-3803		0.0	zhang & zens 2007|petrov & barrett 2006|och 2003|wang & collins 2007|chang & jurafsky 2009|koehn & hoang 2007|papineni & roukos 2002|li & li 2007|xia & mccord 2004|al onaizan & papineni 2006|collins & koehn 2005|elming 2008|chang & tseng 2009|elming & habash 2009	
D07-1116		0.0	zitouni & sorensen 2006|habash & rambow 2007|collins 1997|vergyri & kirchhoff 2004|nelken & shieber 2005	
P08-2047		0.0	girju & nakov 2007	
C02-2022		0.0	tiberius & cahill 2000	
J98-4004		0.0	marcus & marcinkiewicz 1993|chi & geman 1998|hindle & rooth 1993|magerman & marcus 1991|collins 1996	
W10-1731		0.0	och 2003|schwenk & dechelotte 2006|koehn & hoang 2007|koehn 2004|schwenk & koehn 2008|och & ney 2002	
J93-3001		0.0	hirschman 1991|palmer & finin 1990|lewis 1991|krupka & rau 1992|lewis & tong 1992|chinchor 1992|hirschman 1992|black & abney 1991|price & hirschman 1992|chinchor 1991	
P01-1031		0.0	milward 2000	
N07-4006		0.0	sgall & panevova 2004	
P10-1132		0.0	jiang & huang 2009|biemann 2006|rosenberg & hirschberg 2007|zhao & marcus 2009|dasgupta & ng 2007|smith & eisner 2005|banko & moore 2004|van gael & vlachos 2009|goldwater & griffiths 2007|brown & desouza 1992|clark 2003|goldberg & adler 2008|johnson 2007|goldsmith 2001|reichart & rappoport 2009|reichart & rappoport 2008|schutze 1995|gao & johnson 2008|ravi & knight 2009|seginer 2007|merialdo 1994|haghighi & klein 2006|freitag 2004	
P10-2014		0.0	marcus & marcinkiewicz 1993|nakagawa & matsumoto 2002|dickinson & meurers 2003|eskin 2000|eisner 2003	
J79-1067		0.0	charniak 1975|rieger iii 1975	
S12-1007		0.0	mccarthy & carroll 2003|zapirain & agirre 2009|rozovskaya & roth 2010|pado & pado 2007|rooth & riezler 1999|lin 1998|erk 2007|nivre & scholz 2004	
T87-1019		0.0	hirschberg & pierrehumbert 1986	
D13-1194		0.0	ganapathibhotla & liu 2008|scheible & schutze 2013|yang & ko 2009|yang & ko 2011|bjorkelund & hafdell 2009|wilson & wiebe 2003	
D09-1002		0.0	johansson & nugues 2006|andersen & nioche 2008|pado & lapata 2006|johansson & nugues 2008|narayanan & harabagiu 2004|surdeanu & harabagiu 2003|furstenau 2008|baker & ellsworth 2007|briscoe & carroll 2006|pennacchiotti & de cao 2008	
H91-1017		0.0	carbonnell & hayes 1981|carbonnell & hayes 1984	
P11-4012		0.0	barrachina & bender 2009|och & ney 2002|koehn 2009|nepveu & lapalme 2004	
J82-1002		0.0	shapiro 1979	
P10-1005		0.0	hearst 1992|marcus & marcinkiewicz 1993|klein & manning 2003|butt & king 2002	
W09-1602		0.0	virga & khudanpur 2003|allauzen & mohri 2004	
P07-1085		0.0	suzuki & gao 2005|ji & grishman 2005|hsu & glass 2006	
D12-1023		0.0	gildea & temperley 2007|cahill & riester 2009|white & rajkumar 2009|baldridge & kruijff 2002|hogan & cafferkey 2007|rajkumar & white 2009|papineni & roukos 2002|filippova & strube 2009|guo & van genabith 2008|clark & curran 2007|koehn 2004|ringger & gamon 2004|hockenmaier & steedman 2007|callaway 2005|rajkumar & white 2010|filippova & strube 2007	
N01-1002		0.0	cheng & mellish 2000|grosz & sidner 1986|o donnell & cheng 1998|jordan 2000	
D10-1003		0.0	dubey & keller 2006|dubey & sturt 2005|finkel & kleeman 2008|mcclosky & charniak 2006|collins & koo 2005|charniak & johnson 2005|penn & haji abdolhosseini 2003|tsuruoka & tsujii 2009|hogan 2007|church 2000|cohn & blunsom 2005	
P13-1118		0.0	schone & jurafsky 2000|gaussier 1999|berant & dagan 2012|brill 1992|mcdonald & lerman 2006|thadani & mckeown 2011|hammarstrom & borin 2011|carletta 1996|dejean 1998|bohnet 2010|pala & hlavackova 2007|szpektor & dagan 2008|meyers & macleod 1998|green & dorr 2004|habash & dorr 2003	
D11-1093		0.0	agirre & rigau 1996|pedersen & patwardhan 2004|chodorow & byrd 1985|lin 1998|wu & palmer 1994	
D13-1132		0.0	zhao & shu 2012|benson & haghighi 2011	
J06-2005		0.0	chklovski & mihalcea 2002|miller & leacock 1993|litkowski 2004|agirre & rigau 1996|morris & hirst 1991|navigli & velardi 2004	
P06-2026		0.0	kilgarriff & grefenstette 2003|rapp 1999|nagata & saito 2001|fung & mckeown 1997	
P79-1010		0.0	heidorn 1975	
C90-3012		0.0	schnelle & cottrell 1988	
E93-1038		0.0	coleman 1990	
D08-1082		0.0	collins 2002|ge & mooney 2005|wong & mooney 2007|ge & mooney 2006|collins & koo 2005|brown & della pietra 1993|wong & mooney 2006|yamada & knight 2001|zettlemoyer & collins 2007|kate & mooney 2006|collins 2003	
P07-1107		0.0	vilain & burger 1995|cardie & wagstaff 1999|soon & lim 2001|ge & hale 1998|ng & cardie 2002|luo & ittycheriah 2004|denis & baldridge 2007	
P93-1034		0.0	brown & desouza 1992	
N09-2058		0.0	ringger & gamon 2004|clarke & lapata 2007	
I05-1079		0.0	gildea & jurafsky 2002|takeuchi & kageura 2002|carreras & marquez 2004|mel cuk & polguere 1987|baker & fillmore 1998|palmer & gildea 2005	
L08-1060		0.0	resnik & smith 2003|koehn & hoang 2007	
E89-1018		0.0	rosner 1988|mel cuk & polguere 1987	
H93-1051		0.0	yarowsky 1992	
W04-1506		0.0	tapanainen & voutilainen 1994|skut & krenn 1997|oflazer 2003	
P09-2033		0.0	wu & chang 2007|fang & yu 2006	
S10-1039		0.0	kim & kan 2009	
L08-1259		0.0	abeille & schabes 1990|papineni & roukos 2002|fellbaum 1998	
W13-1732		0.0	bergsma & post 2012|van halteren & oostdijk 2004|swanson & charniak 2012|wong & dras 2011|wong & dras 2012|tetreault & blanchard 2013|mihalcea & tarau 2004|mayfield tomokiyo & jones 2001	
W12-4302		0.0	abu jbara & radev 2011|teufel & moens 2000|mizuta & collier 2004|kaplan & iida 2009	
N09-1001		0.0	wilson & wiebe 2005|hatzivassiloglou & mckeown 1997|thomas & pang 2006|andreevskaia & bergler 2006|pang & lee 2002|popescu & etzioni 2005|su & markert 2008|riloff & wiebe 2003|takamura & inui 2005|wiebe & mihalcea 2006|kaji & kitsuregawa 2007|turney 2002|kim & hovy 2004|kim & hovy 2005|pang & lee 2004|esuli & sebastiani 2007|kudo & matsumoto 2004|yu & hatzivassiloglou 2003	
W04-3222		0.0	oepen & toutanova 2002|osborne & baldridge 2004|riezler & prescher 2000|charniak 2000|collins 1997|toutanova & manning 2002|suzuki & hirao 2003|shen & joshi 2003	
N06-2032		0.0	tur & stolcke 2001|levow 2004|palmer & reichman 2004|galley & mckeown 2003|maybury 1998|passonneau & litman 1997|stokes 2003|pevzner & hearst 2002|hearst 1997|kozima 1993	
C10-3009		0.0	bohnet 2009|hajic & ciaramita 2009|bjorkelund & hafdell 2009|surdeanu & johansson 2008|johansson & nugues 2008|mcdonald & crammer 2005|carreras 2007	
H05-1113		0.0	becker 1975|bikel 2004|hwang & sasaki 2005|church & hanks 1989|schone & jurafsky 2001|tapanainen & piitulainen 1998|baldwin & bannard 2003|lin 1998|schutze 1998|dunning 1993|bannard & baldwin 2003|lin 1999|mccarthy & keller 2003	
W06-3811		0.0	barzilay & mckeown 2001|ploux & ji 2003|veronis & ide 1990|edmonds & hirst 2002|weeds & weir 2004|gaume & hathout 2004|wu & zhou 2003|zukerman & george 2003|lin 1998|kozima 1993|mihalcea & tarau 2004|langkilde geary & knight 1998|niwa & nitta 1994|freitag & blume 2005	
W10-3306		0.0	hearst 1992|mihalcea & tarau 2005	
C10-2151		0.0	richardson & dolan 1998|brown & della pietra 1993|pereira & tishby 1993|riezler & liu 2008|van der plas & tiedemann 2006	
W11-1415		0.0	kate & luo 2010|collins thompson & callan 2004|schwarm & ostendorf 2005|francois 2009|carletta 1996|tanaka ishii & tezuka 2010|heilman & collins thompson 2008|snow & o connor 2008|pitler & nenkova 2008	
N12-1027		0.0	mi & huang 2008|chiang 2007|graehl & knight 2008|fulop & maletti 2010|may & knight 2010|zhang & jiang 2008|maletti 2010|sun & zhang 2009|maletti 2011|eisner 2003	
S12-1093		0.0	sahlgren & coster 2004|wu & palmer 1994	
N06-1010		0.0	zhou & su 2002|collins & singer 1999|bender & och 2003|mccallum & li 2003|florian & ittycheriah 2003|shen & zhang 2004|ando & zhang 2005|mohit & hwa 2005|klein & smarr 2003	
I05-1013		0.0	ramshaw & marcus 1995|munoz & punyakanok 1999|ait mokhtar & chanod 1997|black & abney 1991|cardie & pierce 1998	
J10-2001		0.0	van deemter & krahmer 2005|nakatsu & white 2006|bos & klein 2003|calhoun & nissim 2005	
C04-1051		0.0	mihalcea & pedersen 2003|barzilay & lee 2003|brown & della pietra 1993|vogel & ney 1996|och & ney 2000|barzilay & mckeown 2001|och & ney 2003	
P97-1050		0.0	schiehlen 1996|maxwell iii & kaplan 1993|billott & lang 1989	
P98-2162		0.0	vogel & ney 1996|brown & della pietra 1993	
D08-1071		0.0	marcus & marcinkiewicz 1993|daume & iii 2006|ramshaw & marcus 1995|mcclosky & charniak 2006|tjong kim sang & de meulder 2003	
P06-2046		0.0	kudo & matsumoto 2002|shudo & tanabe 2004	
C04-1123		0.0	schiehlen 2002|brants 1999|kubler & hinrichs 2001|skut & brants 1998	
W05-1604		0.0	langkilde geary 2000|chen & bangalore 2002|bangalore & rambow 2000|chambers & allen 2004	
