id	Precision	Recall	Truth	Predicted
P09-2033		0.0	Yuejie Zhang|Yang Wang|Xiangyang Xue	
C73-1028		0.0	Annette Stachowitz	
S10-1039		0.0	Pucktada Treeratpituk|Pradeep Teregowda|Jian Huang|C Lee Giles	
L08-1259		0.0	Daiga Deksne|Raivis Skadins|Inguna Skadina	
W13-1732		0.0	Shibamouli Lahiri|Rada Mihalcea	
W12-4302		0.0	Àgnes Sándor|Anita de Waard	
C82-1042		0.0	Bonka Nikolova|Irina Nenova	
W04-1004		0.0	Florian Wolf|Edward Gibson	
N09-1001		0.0	Fangzhong Su|Katja Markert	
W04-3222		0.0	Kristina Toutanova|Penka Markova|Christopher D Manning	
L08-1283		0.0	Eli Pociello|Antton Gurrutxaga|Eneko Agirre|Izaskun Aldezabal|German Rigau	
N06-2032		0.0	Andrew Rosenberg|Julia Hirschberg	
C10-3009		0.0	Anders Björkelund|Bernd Bohnet|Love Hafdell|Pierre Nugues	
H05-1113		0.0	Sriram Venkatapathy|Aravind K Joshi	
W06-3811		0.0	Philippe Muller|Nabil Hathout|Bruno Gaume	
W10-3306		0.0	DongHyun Choi|Eun Kyung Kim|Sang Ah Shim|Key Sun Choi	
C10-2151		0.0	Xing Wei|Fuchun Peng|Huihsin Tseng|Yumao Lu|Xuerui Wang|Benoit Dumoulin	
W11-1415		0.0	Philip van Oosten|Véronique Hoste	
P05-1043		0.0	Ying Lin	
I08-2143		0.0	Swati Gupta|Marilyn A Walker|Daniela M Romano	
N12-1027		0.0	Andreas Maletti	
X96-1060		0.0	TIPSTER SE CM	
S12-1093		0.0	Maya Carrillo|Darnes Vilariño|David Pinto|Mireya Tovar|Saul León|Esteban Castillo	
N06-1010		0.0	Jing Jiang|ChengXiang Zhai	
I05-1013		0.0	Myung Seok Choi|Chul Su Lim|Key Sun Choi	
J10-2001		0.0	Michael White|Robert A J Clark|Johanna D Moore	
P00-1076		0.0	Huy Khanh Phan	
C04-1051		0.0	William B Dolan|Chris Quirk|Chris Brockett	
P97-1050		0.0	Jochen Dorre	
P98-2162		0.0	Franz Josef Och|Hans Weber	
H91-1100		0.0	Jerry R Hobbs	
D08-1071		0.0	Daumé|Hal III	
P06-2046		0.0	Chikara Hashimoto|Satoshi Sato|Takehito Utsuro	
C04-1123		0.0	Hannah Kermes	
W05-1604		0.0	Nathanael Chambers	
N04-2008		0.0	C Anton Rytting	
W07-1210		0.0	Ann Copestake	
P06-1027		0.0	Feng Jiao|Shaojun Wang|Chi Hoon Lee|Russell Greiner|Dale Schuurmans	
I08-1051		0.0	Aljoscha Burchardt|Sebastian Padó|Dennis Spohr|Anette Frank|Ulrich Heid	
P00-1046		0.0	Jonas Kuhn	
J10-4018		0.0	Nat Lang	
W13-2120		0.0	Dale Barr|Kees Deemter|Raquel Fernandez	
W07-0301		0.0	Jason Williams	
N07-1038		0.0	Benjamin Snyder|Regina Barzilay	
P11-1105		0.0	Nadir Durrani|Helmut Schmid|Alexander Fraser	
I08-1037		0.0	Yu Chun Wang|Richard Tzong Han Tsai|Wen Lian Hsu	
H01-1072		0.0	Sandra Kübler|Erhard W Hinrichs	
W08-1406		0.0	Ricardo Ribeiro|David Martins de Matos	
W11-0419		0.0	James Pustejovsky|Amber Stubbs	
W01-1208		0.0	Atsushi Fujii|Tetsuya Ishikawa	
W11-2204		0.0	Christoph Teichmann	
L08-1417		0.0	Keiji Shinzato|Daisuke Kawahara|Chikara Hashimoto|Sadao Kurohashi	
P04-3011		0.0	Phil Maguire|Arthur Cater	
C65-1019		0.0	Jacob Mey	
P91-1038		0.0	Lee Feng Chien|Keh Jiann Chen|Lin shan Lee	
W12-2514		0.0	Antonio Roque	
C08-1059		0.0	Florian Laws|Hinrich Schütze	
W02-0101		0.0	Hans van Halteren	
S10-1055		0.0	Patrice Lopez|Laurent Romary	
C88-1058		0.0	Michael B Kao|Thomas C Rindflesch	
H05-1029		0.0	Dan Bohus|Alexander I Rudnicky	
P89-1023		0.0	Paola Velardi|Maria Teresa Pazienza	
C94-2124		0.0	Shin ichiro Kamei|Kazunori Muraki	
W10-2104		0.0	Alexis Dimitriadis	
W96-0510		0.0	Beryl Hoffman	
W12-2503		0.0	Rob Voigt|Dan Jurafsky	
W12-3126		0.0	Dennis Nolan Mehay|Christopher Hardie Brew	
N06-4009		0.0	Alicia Tribble|Benjamin Lambert|Scott E Fahlman	
H92-1100		0.0	Mari Ostendorf|J Robin Rohlicek	
W06-3703		0.0	Farzad Ehsani|Jim Kinzey|Demitrios Master|Karen Lesea|Hunil Park	
L08-1423		0.0	Shuichi Itahashi|Chiu yu Tseng	
W04-2012		0.0	Masatsugu Tonoike|Takehito Utsuro|Satoshi Sato	
W13-2715		0.0	Dana Dannells|Aarne Ranta|Ramona Enache|Mariana Damova|Maria Mateva	
D08-1014		0.0	Carmen Banea|Rada Mihalcea|Janyce Wiebe|Samer Hassan	
N09-1042		0.0	Harr Chen|S R K Branavan|Regina Barzilay|David R Karger	
W05-0634		0.0	Sameer S Pradhan|Kadri Hacioglu|Wayne H Ward|James H Martin|Daniel Jurafsky	
L08-1519		0.0	Rena Nemoto|Ioana Vasilescu|Martine Adda Decker	
W04-3103		0.0	Marc Light|Xin Ying Qiu|Padmini Srinivasan	
W13-2217		0.0	Spence Green|Daniel Cer|Kevin Reschke|Rob Voigt|John Bauer|Sida Wang|Natalia Silveira|Julia Neidert|Christopher D Manning	
W08-0625		0.0	Paul Buitelaar|Pinar Oezden Wennerberg|Sonja Zillner	
P06-1014		0.0	Roberto Navigli	
W13-2019		0.0	Mai Vu Tran|Nigel Collier|Hoang Quynh Le|Van Thuy Phi|Thanh Binh Pham	
W09-3410		0.0	Xinhui Hu|Ryosuke Isotani|Satoshi Nakamura	
J05-1005		0.0	Pablo Gamallo|Alexandre Agustini|Gabriel Lopes	
W07-1607		0.0	Rachele De Felice|Stephen G Pulman	
D09-1128		0.0	Zhiheng Huang|Guangping Zeng|Weiqun Xu|Asli Celikyilmaz	
W99-0508		0.0	Nancy M Ide	
H92-1075		0.0	Michael Phillips|James R Glass|Joseph H Polifroni|Victor W Zue	
D12-1030		0.0	Hao Zhang|Ryan McDonald	
I08-7005		0.0	Wunna Ko Ko|Thin Zar Phyo	
E99-1034		0.0	Justin Picard	
N13-1133		0.0	György Szarvas|Chris Biemann|Iryna Gurevych	
W03-1704		0.0	Shengfen Luo|Maosong Sun	
W08-1208		0.0	Martin Volk|Torsten Marek|Yvonne Samuelsson	
C08-2028		0.0	Jonas Sjöbergh|Kenji Araki	
W10-0909		0.0	Janardhan Rao Doppa|Mohammad NasrEsfahani|Mohammad Sorower|Thomas G Dietterich|Xiaoli Fern|Prasad Tadepalli	
W12-0707		0.0	Antonio Valerio Miceli Barone|Giuseppe Attardi	
E03-1049		0.0	Derrick Higgins	
C73-2005		0.0	Nicoletta Calzolari|Laura Pecchia|Antonio Zampolli	
H89-1043		0.0	Robert C Moore|Fernando Pereira|Hy Murveit	
J88-3013		0.0	Karen Sparck Jones	
N10-2003		0.0	Daniel Cer|Michel Galley|Daniel Jurafsky|Christopher D Manning	
C10-2103		0.0	Ryo Nagata|Kazuhide Nakatani	
J08-1008		0.0	Mark Steedman	
W04-0711		0.0	Jung Jae Kim|Jong C Park	
W06-2903		0.0	Slav Petrov|Leon Barrett|Dan Klein	
P98-2167		0.0	Junsik Park|Jung Goo Kang|Wook Hur|Key Sun Choi	
W05-0835		0.0	Juan Miguel Vilar|Enrique Vidal	
C73-1017		0.0	B V Sukhotin	
C94-1022		0.0	Harald Trost|Johannes Matiasek	
P87-1026		0.0	David J Besemer|Paul S Jacobs	
W04-1401		0.0	Elia Yuste	
J90-2003		0.0	Manny Rayner|Amelie Banks	
S13-1011		0.0	Tamara Polajnar|Laura Rimell|Douwe Kiela	
P11-1116		0.0	Fan Zhang|Shuming Shi|Jing Liu|Shuqi Sun|Chin Yew Lin	
W07-0728		0.0	Michel Simard|Nicola Ueffing|Pierre Isabelle|Roland Kuhn	
W12-3133		0.0	Lluis Formiga|Carlos A Henrìquez Q|Adolfo Hernández|Josè B Mariño|Enric Monte|Josè A R Fonollosa	
S13-2111		0.0	Tamara Bobic|Juliane Fluck|Martin Hofmann Apitius	
W05-0818		0.0	Helena M Caseli|Maria Das Gracas Volpe Nunes|Mikel L Forcada	
W13-1011		0.0	Mikhail Kopotev|Lidia Pivovarova|Natalia Kochetkova|Roman Yangarber	
P08-1070		0.0	Rebecca Dridan|Valia Kordoni|Jeremy Nicholson	
W06-2401		0.0	Iñaki Alegria|Nerea Ezeiza|Izaskun Fernandez	
D11-1113		0.0	Enrique Henestroza Anguiano|Marie Candito	
W04-3250		0.0	Philipp Koehn	
W09-3105		0.0	Jian Zhang|Pascale Fung	
S10-1018		0.0	Hamidreza Kobdani|Hinrich Schütze	
W04-0808		0.0	Rada Mihalcea|Vivi Nastase|Timothy Chklovski|Doina Tatar|Dan Tufiš|Florentina Hristea	
N09-3003		0.0	Manuel Kirschner|Raffaella Bernardi	
W94-0322		0.0	Nancy L Green|Sandra Carberry	
E93-1022		0.0	Eva Hajicová|Petr Sgall|Hana Skoumalova	
W09-0402		0.0	Maja Popović|Hermann Ney	
N13-1037		0.0	Jacob Eisenstein	
C02-1003		0.0	Yajuan Lü|Sheng Li|Tiejun Zhao|Muyun Yang	
P09-2044		0.0	Viola Ganter|Michael Strube	
P08-1008		0.0	Ellen M Voorhees	
W10-4319		0.0	Theodora Koulouri|Stanislao Lauria	
L08-1453		0.0	Silke Scheible	
W06-1708		0.0	Davide Fossati|Gabriele Ghidoni|Barbara Di Eugenio|Isabel Cruz|Huiyong Xiao|Rajen Subba	
P04-1046		0.0	Fernando Gomez	
W12-3806		0.0	Pontus Stenetorp|Sampo Pyysalo|Tomoko Ohta|Sophia Ananiadou|Jun ichi Tsujii	
W02-0218		0.0	William C Mann	
P11-1054		0.0	Harr Chen|Edward Benson|Tahira Naseem|Regina Barzilay	
C00-1022		0.0	Farid Cerbah	
P05-1059		0.0	Hao Zhang|Daniel Gildea	
W11-1716		0.0	Fermín L Cruz|Josè Troyano|A|F Javier Ortega|Fernando Enríquez	
S13-1002		0.0	Islam Beltagy|Cuong Chau|Gemma Boleda|Dan Garrette|Katrin Erk|Raymond Mooney	
W90-0109		0.0	Marie W Meteer	
W10-4321		0.0	Kallirroi Georgila|Maria Wolters|Johanna D Moore	
P11-1087		0.0	Philip Blunsom|Trevor Cohn	
C88-2102		0.0	Toyoaki Nishida|Xuemin Liu|Shuji Doshita|Atsushi Yamada	
P96-1054		0.0	Roderick Kay|Ruth Aylett	
P13-1123		0.0	Nina Dethlefs|Helen Hastie|Heriberto Cuayáhuitl|Oliver Lemon	
W04-2415		0.0	Xavier Carreras|Lluís Màrquez|Grzegorz Chrupała	
W12-2106		0.0	Aobo Wang|Tao Chen|Min Yen Kan	
C92-1048		0.0	Daniel Hardt	
P86-1018		0.0	Judith A Markowitz|Thomas E Ahlswede|Martha W Evens	
W10-1718		0.0	Zhifei Li|Chris Callison Burch|Chris Dyer|Juri Ganitkevitch|Ann Irvine|Sanjeev P Khudanpur|Lane Schwartz|Wren N G Thornton|Ziyuan Wang|Jonathan Weese|Omar F Zaidan	
W11-0306		0.0	Bruce Hayes	
J94-2001		0.0	Bernard Merialdo	
H86-1003		0.0	Jerry R Hobbs	
J13-2001		0.0	Yufeng Chen|Chengqing Zong|Keh Yih Su	
P98-1095		0.0	Masato Ishizaki|Tsuneaki Kato	
E06-2016		0.0	Alfio Massimiliano Gliozzo	
C00-1011		0.0	Rens Bod	
P98-2198		0.0	Jean Senellart	
W93-0230		0.0	Ted Sanders	
W12-6202		0.0	Dale Gerdemann|Mans Hulden	
W02-1801		0.0	Baobao Chang|Pernilla Danielsson|Wolfgang Teubert	
W08-2009		0.0	Hiroyuki Akama|Jaeyoung Jung|Terry Joyce|Maki Miyake	
W02-0312		0.0	James Pustejovsky|Jose M Castano|Roser Sauri|Jason Zhang|Wei Luo	
C10-2114		0.0	Octavian Popescu	
H05-1081		0.0	Lluís Màrquez|Mihai Surdeanu|Pere Comas|Jordi Turmo	
M93-1016		0.0	Ralph Grishman|John Sterling	
W08-0901		0.0	Markus Dickinson|Joshua Herring	
C92-2081		0.0	David Farwell|Louise Guthrie|Yorick Wilks	
W05-1001		0.0	Oi Yee Kwong|Benjamin K T sou	
C69-7604		0.0	Hilda Radzin	
W05-0623		0.0	Aria Haghighi|Kristina Toutanova|Christopher D Manning	
J11-4004		0.0	Petra Saskia Bayerl|Karsten Ingmar Paul	
H86-1024		0.0	William C Mann|Sandra A Thompson	
W97-1503		0.0	Fabio Ciravegna|Alberto Lavelli|Daniela Petrelli|Fabio Pianesi	
A00-2038		0.0	Grzegorz Kondrak	
E89-1030		0.0	Lyn Pemberton	
W93-0111		0.0	Robert P Futrelle|Susan Gauch	
C86-1026		0.0	Harold L Somers	
N07-2051		0.0	Kun Yu|Sadao Kurohashi|Hao Liu	
P11-3005		0.0	Annette Hautli|Sebastian Sulger	
L08-1069		0.0	Carol Peters|Martin Braschler|Giorgio Di Nunzio|Nicola Ferro|Julio Gonzalo|Mark Sanderson	
C92-3147		0.0	John K Myers	
P08-5001		0.0	Evgeniy Gabrilovich|Vanja Josifovski|Bo Pang	
W13-2408		0.0	Željko Agić|Nikola Ljubešić|Danijela Merkler	
W99-0801		0.0	Jonathan Calder	
P91-1015		0.0	Gertjan van Noord	
C10-1067		0.0	Petr Knoth|Jakub Novotny|Zdenek Zdrahal	
D10-1110		0.0	Ruiqiang Zhang|Yuki Konda|Anlei Dong|Pranam Kolari|Yi Chang|Zhaohui Zheng	
W07-2206		0.0	Bojan Djordjevic|James R Curran|Stephen Clark	
C96-1058		0.0	Jason M Eisner	
H91-1073		0.0	Patti J Price|Mari Ostendorf|Stefanie Shattuck Hufnagel|Cynthia Fong	
W99-0617		0.0	Peter A Heeman	
I08-7016		0.0	Purev Jaimai|Odbayar Chimeddorj	
W04-1814		0.0	Koichi Takeuchi|Kyo Kageura|Béatrice Daille|Laurent Romary	
W05-0706		0.0	Roy Bar Haim|Khalil Sima an|Yoad Winter	
W10-4145		0.0	Qiaoli Zhou|Wenjing Lang|Yingying Wang|Yan Wang|Dongfeng Cai	
W00-0107		0.0	Shannon Pollard|Alan W Biermann	
C86-1030		0.0	Zaharin Yusoff	
W10-3601		0.0	Solomon Teferra Abate|Laurent Besacier|Sopheap Seng	
P96-1049		0.0	Eric Fosler Lussier	
H90-1094		0.0	Ralph Grishman	
S10-1028		0.0	Lipta Mahapatra|Meera Mohan|Mitesh M Khapra|Pushpak Bhattacharyya	
C96-1045		0.0	Josef van Genabith|Richard Crouch	
N13-1111		0.0	Yufang Hou|Katja Markert|Michael Strube	
E03-2013		0.0	Horacio Saggion|Kalina Bontcheva|Hamish Cunningham	
C86-1124		0.0	Barrett R Bryant|Dale Johnson|Balanjaninath Edupuganty	
C90-3039		0.0	Christine Defrise|Sergei Nirenburg	
N12-2012		0.0	Yishay Raz	
N04-1033		0.0	Richard Zens|Hermann Ney	
W06-1318		0.0	Jeroen Geertzen|Harry C Bunt	
W03-0311		0.0	Mitsuo Shimohata|Eiichiro Sumita|Yuji Matsumoto	
P13-1092		0.0	Hoifung Poon	
H89-2034		0.0	Francis Kubala|Richard M Schwartz|Chris Barry	
W04-0817		0.0	Ulrike Baldewein|Katrin Erk|Sebastian Padó|Detlef Prescher	
M92-1008		0.0	Lisa F Rau|George R Krupka|Paul S Jacobs	
H93-1107		0.0	Denise Danielson|Jared Bernstein	
L08-1406		0.0	Christian Biemann|Uwe Quasthoff|Gerhard Heyer|Florian Holz	
W09-2603		0.0	Olga Gurevich|Scott Waterman	
C92-4175		0.0	Alan W Black	
C67-1033		0.0	S Abraham	
P96-1028		0.0	Jacques Robin	
P02-1053		0.0	Peter D Turney	
I08-2086		0.0	HaiXiang Huang|Atsushi Fujita	
D13-1154		0.0	Anders Søgaard|Hector Martinez|Jakob Elming|Anders Johannsen	
E06-2024		0.0	António H Branco|João Silva	
P95-1050		0.0	Reinhard Rapp	
C02-1157		0.0	Shinsuke Mori	
C00-1008		0.0	Petra Barg|James Kilbury	
W99-0113		0.0	Livia Polanyi|Martin Van Den Berg	
D10-1093		0.0	Aida Khemakhem|Bilel Gargouri|Abdelmajid Ben Hamadou	
W13-2412		0.0	Alexander Tkachenko|Timo Petmanson|Sven Laur	
P13-1102		0.0	Shay B Cohen|Mark Johnson	
W97-0601		0.0	Marilyn A Walker|Diane J Litman|Candace A Kamm|Alicia Abella	
W10-2406		0.0	Andrew Finch|Eiichiro Sumita	
H92-1007		0.0	Wayne H Ward	
W13-1613		0.0	Yoan Gutiérrez|Andy González|Antonio Fernández|Andrés Montoyo|Rafael Muñoz	
N13-2001		0.0	Gordana Ilic Holen	
C08-1013		0.0	Chris Callison Burch|Trevor Cohn|Mirella Lapata	
P13-1004		0.0	Trevor Cohn|Lucia Specia	
P11-1073		0.0	Miao Chen|Klaus Zechner	
W01-1307		0.0	Myriam Bras|Anne Le Draoulec|Laure Vieu	
W10-1753		0.0	Yifan He|Jinhua Du|Andy Way|Josef van Genabith	
W11-1207		0.0	Souhir Gahbiche Braham|Hélène Bonneau Maynard|François Yvon	
W13-1710		0.0	Amjad Abu Jbara|Rahul Jha|Eric Morley|Dragomir Radev	
W06-3604		0.0	Antal van den Bosch	
D09-1117		0.0	Andrew Finch|Eiichiro Sumita	
N10-1050		0.0	Markus Saers|Joakim Nivre|Dekai Wu	
C10-1045		0.0	Spence Green|Christopher D Manning	
I05-2039		0.0	Etienne Denoual	
D08-1030		0.0	Yassine Benajiba|Mona Diab|Paolo Rosso	
D12-1041		0.0	Nan Duan|Mu Li|Ming Zhou	
C96-2206		0.0	Masahito Takahashi|Tsuyoshi Shinchu|Kenji Yoshimura|Kosho Shudo	
W09-3206		0.0	Eric Yeh|Daniel Ramage|Christopher D Manning|Eneko Agirre|Aitor Soroa	
P84-1040		0.0	Madeleine Bates	
X96-1037		0.0	Jerry R Hobbs|Douglas E Appelt|John Bear|David J Israel|Megumi Kameyama|Andrew Kehler|Mark Stickel|Mabry Tyson	
N13-2012		0.0	Rivka Levitan	
W11-1725		0.0	Alexandru Lucian Ginsca|Emanuela Boros|Adrian Iftene|Diana Trandabat|Mihai Toader|Marius Corici|Cenel Augusto Perez|Dan Cristea	
W01-1604		0.0	Peter Bosch	
C96-2174		0.0	Dan Tufiš	
J13-2007		0.0	Thora Tenbrink	
W10-2101		0.0	Shakthi Poornima|Jeff Good	
P02-1058		0.0	Chin Yew Lin|Eduard Hovy	
P03-1058		0.0	Hwee Tou Ng|Bin Wang|Yee Seng Chan	
N06-2010		0.0	Jacob Eisenstein|Randall Davis	
H89-1051		0.0	Lynette Hirschman|Francois Michel Lang|John Dowding|Carl Weir	
I05-3028		0.0	Huipeng Zhang|Ting Liu|Jinshan Ma|Xiantao Liao	
W10-3019		0.0	Vinodkumar Prabhakaran	
H05-1065		0.0	Helmut Schmid	
L08-1610		0.0	Olga N Lashevskaja|Olga Yu Shemanaeva	
D12-1081		0.0	Yohei Takaku|Nobuhiro Kaji|Naoki Yoshinaga|Masashi Toyoda	
N13-3008		0.0	Paul McNamee|James Mayfield|Tim Finin|Tim Oates|Dawn Lawrie|Tan Xu|Douglas Oard	
I08-1073		0.0	Ryu Iida|Diana McCarthy|Rob Koeling	
H89-1032		0.0	Beth M Sundheim	
J88-3002		0.0	Robert Kass|Timothy W Finin	
W09-3738		0.0	Caroline Sporleder	
P99-1018		0.0	James Shaw|Vasileios Hatzivassiloglou	
P87-1002		0.0	Erhard W Hinrichs	
W06-3708		0.0	Farzad Ehsani|Jim Kinzey|Demitrios Master|Karen Sudre|David Domingo|Hunil Park	
I08-1011		0.0	Prachya Boonkwan|Thepchai Supnithi	
W10-2309		0.0	Christian Biemann	
W12-0108		0.0	George Tambouratzis|Marina Vassiliou|Sokratis Sofianopoulos	
P04-3024		0.0	Karl Michael Schneider	
W07-1403		0.0	Daniel G Bobrow|Richard Crouch|Tracy Holloway King|Cleo Condoravdi|Lauri Karttunen|Rowan Nairn|Valeria De Paiva|Annie Zaenen	
W06-2925		0.0	Xavier Carreras|Mihai Surdeanu|Lluís Màrquez	
E91-1040		0.0	Jean Veronis|Nancy M Ide	
W11-1410		0.0	Markus Dickinson|Ross Israel|Sun Hee Lee	
S13-2029		0.0	Els Lefever|Véronique Hoste	
C04-1101		0.0	Guihong Cao|Wenjie Li|Kam Fai Wong|Chunfa Yuan	
N09-3014		0.0	Thade Nahnsen	
W97-0116		0.0	Erika F De Lima	
J08-2002		0.0	Kristina Toutanova|Aria Haghighi|Christopher D Manning	
W01-0703		0.0	Eneko Agirre|David Martinez	
H91-1006		0.0	Susan Armstrong	
C90-2031		0.0	Michael J Hussmann|Heinz Genzmann	
T87-1008		0.0	Fernando Pereira	
J11-4008		0.0	Hinrich Schütze|Michael Walsh	
W06-3310		0.0	Barry Rafkind|Minsuk Lee|Shih Fu Chang|Hong Yu	
P06-1024		0.0	Matthew Frampton|Oliver Lemon	
W04-1111		0.0	Jin Xia Huang|Sun Mee Bae|Key Sun Choi	
L08-1012		0.0	Mark McConville|Myroslava O Dzikovska	
P92-1009		0.0	Nancy L Green|Sandra Carberry	
P11-1111		0.0	Jenny Liu|Aria Haghighi	
N13-1015		0.0	Shay B Cohen|Karl Stratos|Michael Collins|Dean P Foster|Lyle Ungar	
W09-3942		0.0	Joakim Gustafson|Miray Merkes	
E06-1048		0.0	Stuart M Shieber	
P99-1054		0.0	Brian Roark|Mark Johnson	
W12-1632		0.0	Aoife Cahill|Arndt Riester	
P07-1120		0.0	Kristy Hollingshead|Brian Roark	
C88-2120		0.0	Remko J H Scha|Livia Polanyi	
W98-1425		0.0	Stephan Busemann|Helmut Horacek	
W98-0312		0.0	Kathleen Dahlgren	
H94-1018		0.0	Karen Sparck Jones	
C04-1141		0.0	Joachim Wermter|Udo Hahn	
P10-2032		0.0	Jesús González Rubio|Daniel Ortiz Martínez|Francisco Casacuberta	
J96-1002		0.0	Adam L Berger|Vincent J Della Pietra|Stephen A Della Pietra	
P12-1111		0.0	Qiuye Zhao|Mitch Marcus	
E99-1045		0.0	Johann Gamper	
I08-2124		0.0	Donghui Feng|Gully Burns|Jingbo Zhu|Eduard Hovy	
J08-4002		0.0	James B Henderson|Oliver Lemon|Kallirroi Georgila	
W04-2405		0.0	Rada Mihalcea	
N07-3004		0.0	Alicia Tribble	
P11-1043		0.0	John DeNero|Klaus Macherey	
W98-1104		0.0	Mikio Yamamoto|Kenneth Ward Church	
W13-2312		0.0	Arne Neumann|Nancy Ide|Manfred Stede	
L08-1594		0.0	Beata Trawinski|Jan Philipp Soehn	
P07-2031		0.0	Yukiko I Nakano|Kazuyoshi Murata|Mika Enomoto|Yoshiko Arimoto|Yasuhiro Asa|Hirohiko Sagawa	
W09-1404		0.0	Kaarel Kaljurand|Gerold Schneider|Fabio Rinaldi	
W10-3407		0.0	Neculai Curteanu|Alex Moruz|Diana Trandabat	
C92-2079		0.0	Fathi Debili|Elyes Sammouda	
W03-1121		0.0	Euisok Chung|Yi Gyu Hwang|Myung Gil Jang	
W13-4020		0.0	Eli Pincus|Svetlana Stoyanchev|Julia Hirschberg	
P00-1050		0.0	Jin Xia Huang|Key Sun Choi	
P90-1030		0.0	Eric Sven Ristad	
P04-1070		0.0	Mark Jan Nederhof|Giorgio Satta	
D11-1104		0.0	Puyang Xu|Asela Gunawardana|Sanjeev P Khudanpur	
L08-1323		0.0	Davide Fossati|Barbara Di Eugenio	
W09-3744		0.0	Paul Bedaride|Claire Gardent	
W09-3914		0.0	Caroline Clemens|Christoph Diekhaus	
W04-2705		0.0	Adam Meyers|Ruth Reeves|Catherine Macleod|Rachel Szekely|Veronika Zielinska|Brian Young|Ralph Grishman	
W01-0515		0.0	Caroline Lyon|James Malcolm|Wayne B Dickerson	
D11-1012		0.0	Vivek Srikumar|Dan Roth	
W12-2701		0.0	Hai Son Le|Alexandre Allauzen|François Yvon	
C08-1039		0.0	Gholamreza Haffari|Anoop Sarkar	
W00-1302		0.0	Simone Teufel|Marc Moens	
N13-1062		0.0	David Jurgens	
E85-1003		0.0	Lesley Stirling	
P11-3007		0.0	Daniel Emilio Beck	
P98-2187		0.0	Patrick Saint Dizier	
W08-1129		0.0	Iris Hendrickx|Walter Daelemans|Kim Luyckx|Roser Morante|Vincent Van Asch	
E03-1027		0.0	Katrin Erk|Joachim Niehren	
C04-1130		0.0	Xiaojie Wang|Yuji Matsumoto	
W00-0409		0.0	Rie Kubota Ando|Branimir K Boguraev|Roy J Byrd|Mary S Neff	
W02-0406		0.0	Chin Yew Lin|Eduard Hovy	
W02-0202		0.0	Shiao Ying|Sharon Chu	
W13-1203		0.0	Eduard Hovy|Teruko Mitamura|Felisa Verdejo|Jun Araki|Andrew Philpot	
P87-1004		0.0	Rika Yoshii	
E12-2003		0.0	Patrik Lambert|Jean Senellart|Laurent Romary|Holger Schwenk|Florian Zipser|Patrice Lopez|Frédéric Blain	
W98-0210		0.0	Nancy L Green|Giuseppe Carenini|Stephan M Kerpedjiev|Steven F Roth|Johanna D Moore	
W10-4337		0.0	Sebastian Varges|Silvia Quarteroni|Giuseppe Riccardi|Alexei V Ivanov	
W02-1805		0.0	Chu Ren Huang|Ru Yng Chang	
C04-1012		0.0	Akio Fujiyoshi	
P09-2055		0.0	István Varga|Shoichi Yokoyama	
P08-1092		0.0	Fadi Biadsy|Julia Hirschberg|Elena Filatova	
C88-1048		0.0	Hans Haugeneder|Manfred Gehrke	
W09-3201		0.0	David Ellis	
D10-1090		0.0	Chang Liu|Daniel Dahlmeier|Hwee Tou Ng	
C04-1006		0.0	Richard Zens|Evgeny Matusov|Hermann Ney	
P92-1033		0.0	Bonnie Jean Dorr	
W00-1221		0.0	Chin Chuan Cheng	
W11-1801		0.0	Jin Dong Kim|Sampo Pyysalo|Tomoko Ohta|Robert Bossy|Ngan Nguyen|Jun ichi Tsujii	
P00-1025		0.0	Kenneth R Beesley|Lauri Karttunen	
T87-1032		0.0	Deborah A Dahl	
W00-1429		0.0	Ehud Reiter|Roma Robertson|Liesl Osman	
H91-1003		0.0	Louis Boves	
P13-2095		0.0	Guido Boella|Luigi Di Caro	
S13-2105		0.0	Philippe Thomas|Mariana Neves|Tim Rocktäschel|Ulf Leser	
C00-1033		0.0	Kees van Deemter|Richard Power	
W04-0603		0.0	Xi S Guo|Mark Chaudhary|Christopher C Dozier|Yogi Arumainayagam|Venkatesan Subramanian	
W05-0616		0.0	Nicolas Stroppa|François Yvon	
W12-3705		0.0	Muhammad Abdul Mageed|Sandra Kuebler|Mona Diab	
W08-1307		0.0	Laura Rimell|Stephen Clark	
W97-0303		0.0	Carolyn Penstein Rosé|Alon Lavie	
A00-2023		0.0	Irene Langkilde Geary	
H89-2078		0.0	Ralph M Weischedel|Jaime G Carbonnell|Barbara J Grosz|Wendy G Lehnert|Mitchell P Marcus|Raymond C Perrault|Robert Wilensky	
W11-0408		0.0	Dmitriy Dligach|Martha Palmer	
W10-3201		0.0	Koichi Takeuchi|Kentaro Inui|Nao Takeuchi|Atsushi Fujita	
W93-0208		0.0	Henry Hamburger|Dan Tufiš|Raza Hashim	
S10-1013		0.0	Eneko Agirre|Oier López de Lacalle|Christiane Fellbaum|Shu Kai Hsieh|Maurizio Tesconi|Monica Monachini|Piek Vossen|Roxanne Segers	
P13-2054		0.0	Kyumars Sheykh Esmaili|Shahin Salavati	
W05-0712		0.0	Hany Hassan|Jeffrey S Sorensen	
P98-1087		0.0	James B Henderson|Peter Lane	
S12-1054		0.0	Anders Johannsen|Hèctor Martìnez|Sigrid Klerke|Anders Søgaard	
W11-2703		0.0	Charles Greenbacker|Sandra Carberry|Kathleen F McCoy	
